2733868,2710180,665917,774814,2810704,3114099,2294494,1335750,1391176,2052367,2477060,1787604,2382510,3002220,1631169,2036724
2733742,2710146,666874,774234,2812595,3114007,2296241,1336532,1391579,2052561,2476318,1787453,2380355,3002725,1630663,2036961
2730081,2707440,665210,770191,2812628,3112375,2294951,1334542,1391912,2052399,2471190,1782221,2378975,3008475,1626679,2034839
2733095,2708814,668097,773280,2814165,3113536,2296302,1336034,1394093,2054847,2469323,1783673,2374442,3004227,1624154,2034159
2733607,2709780,667243,772582,2813282,3114387,2295946,1336694,1395399,2052372,2468047,1782745,2372054,3004913,1621943,2034717
2731679,2708406,664985,772858,2812521,3114097,2296736,1336737,1400243,2052896,2468334,1782760,2369245,3010096,1620065,2035552
2732851,2709862,664876,772146,2811050,3114105,2297105,1336146,1404472,2045072,2465503,1782164,2365677,3012972,1617220,2034999
2736657,2712873,665169,777086,2810382,3115014,2297731,1336318,1410955,2042923,2469423,1782695,2365511,3011397,1616852,2037851
2730737,2708101,660270,771705,2806683,3114239,2296842,1335192,1410017,2031233,2464794,1779672,2365846,3017984,1613492,2036754
2737209,2714218,662490,778488,2806729,3115937,2298353,1336819,1414651,2039355,2476470,1791277,2369814,3015795,1617672,2041223
2731762,2711710,657151,772299,2802073,3114243,2297300,1335998,1412763,2025677,2471633,1784994,2369966,3019494,1615194,2039806
2737727,2717778,659652,780683,2801795,3116302,2297913,1336619,1417772,2031220,2478606,1794673,2374700,3017449,1617812,2043371
2736585,2715869,656740,775320,2799646,3116751,2299041,1335000,1412201,2028387,2481094,1788407,2379075,3025058,1618812,2043542
2736419,2717714,656857,780715,2798440,3116414,2297223,1333443,1415462,2029958,2486201,1790322,2383637,3023971,1621266,2044334
2739597,2719974,657283,778057,2798984,3118020,2299184,1333209,1420242,2022212,2494599,1794487,2388245,3022527,1624339,2046242
2734308,2716054,654666,776907,2797302,3116630,2297141,1329886,1409553,2028256,2500226,1793109,2391987,3024261,1626015,2046052
2729643,2713395,651103,772940,2796689,3114947,2295733,1326569,1411870,2022461,2497707,1792671,2395149,3028012,1626124,2044658
2733676,2715675,653269,774366,2798203,3115290,2296469,1328677,1409976,2023653,2504045,1794727,2399827,3021892,1629156,2044814
2735692,2716896,657459,778645,2800268,3116289,2296912,1328027,1401026,2029429,2508921,1792634,2402576,3021793,1632140,2045084
2733546,2715021,656684,776338,2801747,3115584,2296186,1328988,1405703,2022548,2506838,1795028,2405006,3021700,1632803,2043728
2734596,2715693,658246,775316,2804117,3115399,2294996,1328068,1403753,2019784,2508805,1796317,2405833,3022485,1633191,2043151
2733396,2713786,659291,775524,2804828,3113587,2293715,1327302,1401670,2026983,2507407,1791933,2404922,3021701,1632579,2041177
2734278,2715080,660393,776650,2808341,3115810,2295147,1327805,1401718,2022236,2507243,1795644,2404466,3017064,1632668,2040935
2732058,2712717,661292,774762,2809884,3114451,2295148,1327472,1399882,2019300,2504584,1790581,2402101,3017704,1631562,2038529
2733189,2713241,663548,775032,2811551,3113884,2294443,1327912,1402286,2021250,2502413,1791200,2400126,3016651,1629712,2036622
2731759,2712210,663004,774047,2811996,3113986,2293081,1327633,1404001,2020584,2499319,1789108,2399034,3015806,1626835,2035224
2730999,2711506,662617,774413,2812661,3113139,2293667,1328367,1406504,2019751,2498557,1788462,2394853,3015914,1625899,2035316
2733569,2712118,664186,773908,2812684,3113746,2293912,1328200,1405585,2024231,2498393,1787707,2391815,3016969,1624346,2035251
2730681,2711436,661979,773205,2811858,3112992,2293393,1327687,1407479,2023967,2493437,1784195,2389379,3015848,1621160,2035535
2731871,2711353,660331,772332,2810391,3112700,2294304,1328106,1405529,2025004,2493215,1786001,2387356,3016346,1618550,2035308
2732137,2711921,661309,773036,2809794,3113528,2293568,1329918,1409809,2024840,2492531,1786942,2382699,3014005,1617567,2036291
2732172,2711654,659939,772310,2807473,3113475,2293838,1329221,1406395,2026534,2491792,1785649,2380065,3015296,1615492,2036779
2731441,2710932,657858,772588,2805111,3112948,2293926,1329186,1404249,2025044,2489165,1784778,2379732,3012927,1614122,2037233
2731898,2711314,656384,773189,2803318,3112682,2292962,1330052,1401371,2025303,2488962,1784674,2378810,3013655,1613222,2038889
2733118,2711897,656557,773908,2801047,3112727,2294863,1329656,1399984,2027118,2489587,1785627,2378512,3013977,1614317,2040396
2732766,2711643,654714,773597,2797955,3112880,2292259,1330368,1397936,2027587,2488725,1786474,2380479,3014444,1614705,2041229
2733923,2712638,654553,775193,2797209,3112266,2294088,1330831,1397377,2029510,2488314,1788082,2382561,3012874,1616824,2041284
2734018,2712313,653781,774345,2795812,3112475,2293812,1330900,1395639,2030445,2487881,1787194,2384368,3014025,1618462,2042231
2733814,2712281,653140,775337,2794685,3112204,2293297,1331912,1395026,2031757,2488233,1788218,2388346,3011459,1620979,2041994
2734231,2712322,652934,775587,2794756,3112639,2292544,1330796,1394440,2032683,2488224,1788216,2391194,3011475,1623488,2042126
2734160,2712666,653205,775758,2794919,3112679,2293279,1332679,1393089,2033076,2489835,1790084,2393549,3010637,1626662,2042593
2733822,2712072,654090,775438,2796462,3112294,2293054,1331239,1392636,2033748,2490680,1790748,2396373,3009787,1628659,2041428
2733273,2711420,655067,774897,2797839,3112361,2292916,1331268,1391333,2033753,2490667,1790724,2398355,3007455,1629948,2040798
2733090,2710646,656902,774570,2799483,3111343,2293139,1331043,1389990,2034398,2491113,1791059,2400383,3006215,1631856,2039303
2732948,2710574,657727,774732,2802118,3111894,2291631,1330419,1387895,2034201,2490707,1791064,2400076,3004802,1632463,2038733
2733278,2710708,659496,774434,2803085,3111139,2291959,1329948,1386187,2035227,2490509,1791626,2398734,3004596,1632549,2036926
2733012,2710428,660869,773835,2806118,3111081,2290626,1329376,1384944,2035255,2488016,1791578,2394610,3003770,1631110,2035677
2733367,2710139,663021,773852,2808570,3110920,2292274,1330501,1384971,2036002,2484905,1791960,2391319,3003019,1629947,2034523
2732837,2709363,663810,773408,2810378,3111057,2291928,1330985,1385398,2036528,2481961,1790694,2386783,3001709,1627967,2033334
2732399,2708988,663973,773811,2812217,3111857,2291669,1331874,1385772,2037532,2480529,1789732,2382248,3001926,1627004,2033608
2732498,2709346,663770,773811,2811697,3111708,2291267,1332465,1385546,2038950,2478986,1789887,2377142,3002154,1626085,2032514
2733092,2710201,664126,773804,2811211,3111906,2291653,1331388,1387008,2040456,2477229,1791838,2372463,3002356,1623647,2032244
2733221,2710306,664367,774358,2810640,3111611,2291799,1332782,1387738,2041702,2474652,1792278,2368159,3002580,1620817,2031864
2732824,2709913,663634,774726,2809826,3111487,2292346,1332749,1389036,2042572,2472586,1792029,2363424,3002857,1619008,2032682
2733126,2710187,662508,775208,2808785,3112248,2292722,1334271,1390215,2043282,2471048,1790848,2360376,3002870,1617526,2033554
2733488,2710758,661773,775344,2807173,3112482,2293879,1335336,1392116,2044305,2470881,1790402,2358176,3003390,1617049,2035510
2734192,2711895,660226,775142,2805091,3112116,2294068,1334604,1393284,2045214,2471372,1790772,2357351,3003503,1616261,2035956
2734802,2713122,658683,775448,2802361,3112437,2293003,1335434,1394190,2045801,2472584,1792793,2356977,3003619,1615539,2036927
2735140,2713557,657560,775419,2800547,3112994,2294280,1336161,1394798,2046223,2474603,1794172,2358139,3004068,1615704,2038472
2735831,2714342,656887,776221,2798579,3112647,2294905,1335700,1395946,2047189,2476642,1794871,2359564,3004646,1616663,2039174
2736053,2714482,656557,776565,2796876,3112602,2295177,1336555,1396421,2047279,2478410,1795267,2362495,3004933,1619029,2041048
2736416,2714893,656729,777149,2796270,3112878,2294827,1337060,1397311,2047586,2479652,1795959,2365670,3004755,1620768,2041571
2736647,2714893,656133,776980,2795553,3112579,2294561,1336598,1398220,2047616,2481110,1796887,2369630,3005006,1622396,2041655
2736124,2714230,655363,776845,2795555,3113348,2294526,1336806,1397980,2047181,2482478,1796785,2372377,3004378,1624202,2042351
2736006,2714271,655373,776878,2796147,3112380,2294782,1336550,1398554,2047240,2483949,1797043,2376073,3004718,1626544,2042415
2735666,2713942,655602,776833,2797358,3112973,2294152,1336987,1398916,2047287,2485551,1797252,2379027,3003967,1629450,2042741
2735610,2714099,656924,777297,2798947,3112991,2294159,1336634,1399140,2047378,2486682,1797378,2381239,3004219,1631554,2042047
2735080,2713381,657984,776841,2800326,3112222,2293075,1336110,1399494,2047295,2487702,1798120,2383619,3003939,1632635,2041000
2735232,2713338,659470,776667,2802767,3112347,2292895,1335989,1400643,2048030,2488624,1797999,2384095,3002838,1633635,2039324
2734575,2712490,660518,776343,2805378,3112066,2293597,1335961,1400816,2048149,2488263,1796716,2383663,3002748,1633206,2038539
2734493,2712401,661798,776151,2807104,3112829,2292203,1335534,1401522,2048562,2487578,1795656,2382596,3002182,1632760,2036635
2734061,2712254,663484,776081,2809155,3112772,2291776,1336021,1402098,2049241,2487380,1795643,2380253,3001796,1631704,2035903
2733346,2711373,664929,774952,2810755,3112376,2292952,1335080,1402078,2049159,2485549,1795621,2377255,3001330,1629744,2034628
2732994,2710962,665795,774263,2811282,3112017,2291798,1334465,1402726,2049760,2484357,1794779,2373916,3000799,1627536,2034501
2732769,2710759,665226,773682,2811928,3111597,2291890,1334262,1403158,2050262,2482574,1793531,2370165,3000210,1625185,2033921
2733381,2711433,665344,774312,2811580,3113057,2291510,1335076,1404368,2051655,2481733,1792739,2366304,3000240,1622999,2033034
