2747545,2983217,713172,941179,2835107,3085844,2410746,1589802,1431517,2315869,2253003,1504596,2661471,2984726,1804667,2138369
2747629,2983053,714445,940960,2836639,3085860,2411498,1589321,1432158,2315689,2254911,1505891,2665871,2984755,1806488,2138272
2747645,2982979,715863,941243,2838448,3086712,2411145,1590395,1431687,2315370,2256260,1506516,2667907,2984440,1808055,2137229
2747292,2982512,717788,940848,2840780,3086606,2410398,1589838,1431666,2314730,2256857,1506258,2669263,2983423,1808898,2136755
2747437,2982507,720306,941132,2843425,3086944,2410581,1589904,1431707,2314555,2257474,1505221,2669543,2982643,1809384,2136317
2747570,2982452,722909,940850,2846411,3086643,2410318,1589084,1432155,2314412,2257252,1504347,2668280,2981796,1808924,2134894
2747728,2982107,725373,940484,2849284,3086561,2410368,1588639,1432118,2313931,2256525,1502583,2665911,2980669,1808683,2133821
2747974,2982347,727459,940400,2852411,3087478,2410998,1589429,1432728,2314561,2255422,1501040,2662613,2980082,1808020,2132600
2747679,2981714,728098,939719,2853477,3087333,2410665,1588934,1432857,2314257,2253413,1499380,2658616,2979199,1806171,2132004
2746970,2981104,728041,938986,2853683,3086469,2409384,1588894,1432449,2314732,2250846,1497687,2654056,2978044,1803225,2131036
2747398,2981370,729089,939336,2855255,3086042,2410582,1588494,1433148,2314683,2249162,1496215,2650054,2977759,1802056,2130643
2747007,2981382,729229,939431,2854633,3086649,2411094,1589185,1433710,2316138,2247532,1495475,2645834,2978304,1800011,2131254
2746855,2981136,727981,938776,2854226,3086196,2410938,1588798,1433898,2315296,2244834,1493716,2642219,2980332,1798407,2131047
2746775,2980932,726509,937978,2852278,3085552,2410725,1589766,1434072,2317329,2242190,1492964,2638618,2980135,1795831,2130682
2746926,2980797,723931,937371,2850358,3084656,2411371,1588559,1434006,2317671,2239847,1492824,2636164,2981405,1793482,2131119
2747382,2981525,722691,938076,2846881,3084882,2409907,1588528,1435198,2320817,2239560,1493767,2634637,2982995,1791351,2131023
2747087,2981304,720633,938434,2845462,3084927,2410991,1588619,1433771,2323379,2237962,1494165,2634969,2985123,1790632,2131914
2747231,2981790,719481,938706,2842786,3084433,2410942,1588750,1436122,2324497,2238493,1496709,2636219,2987043,1790987,2133117
2746483,2981068,716870,938251,2840618,3084677,2411975,1589956,1437728,2324749,2237936,1497555,2639188,2989273,1792172,2134728
2748589,2982937,715986,939940,2838855,3085399,2412214,1590384,1438394,2327829,2239731,1499121,2642576,2990673,1793616,2135369
2746628,2982762,711740,938457,2835164,3084899,2410988,1589001,1435011,2326741,2240114,1500221,2645504,2993133,1794540,2134635
2748751,2984496,711881,939109,2834151,3086702,2411727,1589799,1438960,2322667,2245397,1503676,2650262,2997184,1797336,2136487
2744791,2982638,709725,938993,2833428,3086262,2411324,1588560,1437947,2319499,2246140,1499848,2654685,3001600,1799130,2136733
2747190,2983932,710733,938698,2834507,3086734,2412611,1590446,1440634,2316368,2251496,1504374,2659322,3004675,1803042,2137750
2747362,2983189,710533,937597,2835531,3086167,2411272,1588808,1443776,2302558,2251651,1504299,2664298,3005521,1804555,2137708
2746696,2984199,713777,940030,2836680,3085681,2412069,1588985,1440392,2281314,2256234,1506916,2666874,3006917,1807519,2136660
2746275,2982214,713037,937977,2838182,3085594,2411321,1587484,1446413,2268464,2258735,1505188,2669609,3003025,1809400,2136985
2748564,2985242,716520,940642,2841653,3086288,2411950,1588346,1447726,2257840,2256596,1506788,2671905,3007037,1808703,2135803
2747673,2984955,717674,941445,2844468,3089173,2411889,1587962,1451689,2260611,2263147,1507239,2671539,3007109,1810469,2136368
